paper_doi,conf_seriesId,conf_acronym,conf_name,conf_city,conf_country,author_order,author_givenName,author_familyName,org_gridId,org_name,org_city,org_country,org_countrycode,affiliationString,paper_title,book_doi,book_title,book_confSubtitle,rights,year
10.1007/978-3-642-24469-8_54,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Berlin,Germany,8,Nicolas,Spyratos,grid.5842.b,University of Paris-Sud,Orsay,France,FR,University of Paris South,"Design, Implementation and Evaluation of a User Generated Content Service for Europeana",10.1007/978-3-642-24469-8,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL, Berlin, Germany, September 26-28, 2011, Proceedings",Restricted,2011-01-01
10.1007/978-3-642-24469-8_54,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Berlin,Germany,9,Tsuyoshi,Sugibuchi,grid.5842.b,University of Paris-Sud,Orsay,France,FR,University of Paris South,"Design, Implementation and Evaluation of a User Generated Content Service for Europeana",10.1007/978-3-642-24469-8,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL, Berlin, Germany, September 26-28, 2011, Proceedings",Restricted,2011-01-01
10.1007/978-3-642-24469-8_54,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Berlin,Germany,11,Jitao,Yang,grid.5842.b,University of Paris-Sud,Orsay,France,FR,University of Paris South,"Design, Implementation and Evaluation of a User Generated Content Service for Europeana",10.1007/978-3-642-24469-8,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL, Berlin, Germany, September 26-28, 2011, Proceedings",Restricted,2011-01-01
10.1007/978-3-642-40501-3_36,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,1,Anna Maria,Tammaro,grid.10383.39,University of Parma,Parma,Italy,IT,University of Parma,A Study of Digital Curator Competencies – A Delphi Study,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-540-87599-4_39,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Aarhus,Denmark,3,Anna Maria,Tammaro,grid.10383.39,University of Parma,Parma,Italy,IT,University of Parma,The Web Versus Digital Libraries: Time to Revisit This Once Hot Topic,10.1007/978-3-540-87599-4,Research and Advanced Technology for Digital Libraries,"12th European Conference, ECDL 2008, Aarhus, Denmark, September 14-19, 2008. Proceedings",Restricted,2008-01-01
10.1007/978-3-642-04346-8_38,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,2,Anna Maria,Tammaro,grid.10383.39,University of Parma,Parma,Italy,IT,University of Parma and DILL International Master,"DL Education in the EU and in the US: Where Are We?, Where Are We Going?",10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-319-43997-6_38,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,1,Jörg,Schlötterer,grid.11046.32,University of Passau,Passau,Germany,DE,University of Passau,Supporting Web Surfers in Finding Related Material in Digital Library Repositories,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",Restricted,2016-01-01
10.1007/978-3-319-43997-6_38,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,2,Christin,Seifert,grid.11046.32,University of Passau,Passau,Germany,DE,University of Passau,Supporting Web Surfers in Finding Related Material in Digital Library Repositories,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",Restricted,2016-01-01
10.1007/978-3-319-43997-6_38,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,3,Michael,Granitzer,grid.11046.32,University of Passau,Passau,Germany,DE,University of Passau,Supporting Web Surfers in Finding Related Material in Digital Library Repositories,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",Restricted,2016-01-01
10.1007/978-3-319-67008-9_56,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Thessaloniki,Greece,2,Christin,Seifert,grid.11046.32,University of Passau,Passau,Germany,DE,University of Passau,Towards Semantic Quality Control of Automatic Subject Indexing,10.1007/978-3-319-67008-9,Research and Advanced Technology for Digital Libraries,"21st International Conference on Theory and Practice of Digital Libraries, TPDL 2017, Thessaloniki, Greece, September 18-21, 2017, Proceedings",Restricted,2017-01-01
10.1007/978-3-319-67008-9_16,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Thessaloniki,Greece,2,Christin,Seifert,grid.11046.32,University of Passau,Passau,Germany,DE,University of Passau,Understanding the Influence of Hyperparameters on Text Embeddings for Text Classification Tasks,10.1007/978-3-319-67008-9,Research and Advanced Technology for Digital Libraries,"21st International Conference on Theory and Practice of Digital Libraries, TPDL 2017, Thessaloniki, Greece, September 18-21, 2017, Proceedings",Restricted,2017-01-01
10.1007/978-3-540-74851-9_19,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Budapest,Hungary,2,Burkhard,Freitag,grid.11046.32,University of Passau,Passau,Germany,DE,"University of Passau, Department of Computer Science and Mathematics, D-94030 Passau",Providing Context-Sensitive Access to the Earth Observation Product Library,10.1007/978-3-540-74851-9,Research and Advanced Technology for Digital Libraries,"11th European Conference, ECDL 2007, Budapest, Hungary, September 16-21, 2007, Proceedings",Restricted,2007-01-01
10.1007/978-3-642-24469-8_10,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Berlin,Germany,2,Giannis,Tsakonas,grid.11047.33,University of Patras,Pátrai,Greece,GR,University of Patras,Assessing Use Intention and Usability of Mobile Devices in a Hybrid Environment,10.1007/978-3-642-24469-8,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL, Berlin, Germany, September 26-28, 2011, Proceedings",Restricted,2011-01-01
10.1007/978-3-319-43997-6_7,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,1,Georgios A.,Sfyris,grid.4463.5,University of Piraeus,Piraeus,Greece,GR,University of Piraeus,Profile-Based Selection of Expert Groups,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",Restricted,2016-01-01
10.1007/978-3-319-43997-6_7,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,2,Nikolaos,Fragkos,grid.4463.5,University of Piraeus,Piraeus,Greece,GR,University of Piraeus,Profile-Based Selection of Expert Groups,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",Restricted,2016-01-01
10.1007/978-3-319-43997-6_7,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,3,Christos,Doulkeridis,grid.4463.5,University of Piraeus,Piraeus,Greece,GR,University of Piraeus,Profile-Based Selection of Expert Groups,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",Restricted,2016-01-01
10.1007/978-3-319-67008-9_32,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Thessaloniki,Greece,3,Apostolos,Karalis,grid.4463.5,University of Piraeus,Piraeus,Greece,GR,University of Piraeus,Employing Twitter Hashtags and Linked Data to Suggest Trending Resources in a Digital Library,10.1007/978-3-319-67008-9,Research and Advanced Technology for Digital Libraries,"21st International Conference on Theory and Practice of Digital Libraries, TPDL 2017, Thessaloniki, Greece, September 18-21, 2017, Proceedings",Restricted,2017-01-01
10.1007/978-3-319-67008-9_32,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Thessaloniki,Greece,4,Christos,Douligeris,grid.4463.5,University of Piraeus,Piraeus,Greece,GR,University of Piraeus,Employing Twitter Hashtags and Linked Data to Suggest Trending Resources in a Digital Library,10.1007/978-3-319-67008-9,Research and Advanced Technology for Digital Libraries,"21st International Conference on Theory and Practice of Digital Libraries, TPDL 2017, Thessaloniki, Greece, September 18-21, 2017, Proceedings",Restricted,2017-01-01
10.1007/978-3-319-43997-6_28,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Hannover,Germany,1,Andrea,Mannocci,grid.5395.a,University of Pisa,Pisa,Italy,IT,University of Pisa,DataQ: A Data Flow Quality Monitoring System for Aggregative Data Infrastructures,10.1007/978-3-319-43997-6,Research and Advanced Technology for Digital Libraries,"20th International Conference on Theory and Practice of Digital Libraries, TPDL 2016, Hannover, Germany, September 5?9, 2016, Proceedings",Restricted,2016-01-01
10.1007/978-3-642-40501-3_53,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,1,Peter,Brusilovsky,grid.21925.3d,University of Pittsburgh,Pittsburgh,United States,US,University of Pittsburgh,Social Navigation Support for Groups in a Community-Based Educational Portal,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_53,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,2,Yiling,Lin,grid.21925.3d,University of Pittsburgh,Pittsburgh,United States,US,University of Pittsburgh,Social Navigation Support for Groups in a Community-Based Educational Portal,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-642-40501-3_53,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Valletta,Malta,3,Chirayu,Wongchokprasitti,grid.21925.3d,University of Pittsburgh,Pittsburgh,United States,US,University of Pittsburgh,Social Navigation Support for Groups in a Community-Based Educational Portal,10.1007/978-3-642-40501-3,Research and Advanced Technology for Digital Libraries,"International Conference on Theory and Practice of Digital Libraries, TPDL 2013, Valletta, Malta, September 22-26, 2013, Proceedings",Restricted,2013-01-01
10.1007/978-3-540-87599-4_25,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Aarhus,Denmark,7,Kirsten,Butcher,grid.21925.3d,University of Pittsburgh,Pittsburgh,United States,US,University of Pittsburgh,Personalizing the Selection of Digital Library Resources to Support Intentional Learning,10.1007/978-3-540-87599-4,Research and Advanced Technology for Digital Libraries,"12th European Conference, ECDL 2008, Aarhus, Denmark, September 14-19, 2008. Proceedings",Restricted,2008-01-01
10.1007/978-3-642-15464-5_13,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,1,Peter,Brusilovsky,grid.21925.3d,University of Pittsburgh,Pittsburgh,United States,US,University of Pittsburgh,Enhancing Digital Libraries with Social Navigation: The Case of Ensemble,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-642-15464-5_13,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,9,Michael,Yudelson,grid.21925.3d,University of Pittsburgh,Pittsburgh,United States,US,University of Pittsburgh,Enhancing Digital Libraries with Social Navigation: The Case of Ensemble,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-642-15464-5_68,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Glasgow,UK,6,Peter,Brusilovsky,grid.21925.3d,University of Pittsburgh,Pittsburgh,United States,US,University of Pittsburgh,Ensemble: A Distributed Portal for the Distributed Community of Computing Education,10.1007/978-3-642-15464-5,Research and Advanced Technology for Digital Libraries,"14th European Conference, ECDL 2010, Glasgow, UK, September 6-10, 2010, Proceedings",Restricted,2010-01-01
10.1007/978-3-642-04346-8_38,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,6,Ron,Larsen,grid.21925.3d,University of Pittsburgh,Pittsburgh,United States,US,University of Pittsburgh,"DL Education in the EU and in the US: Where Are We?, Where Are We Going?",10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-642-04346-8_42,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,1,Isabel,Barroso,grid.5808.5,University of Porto,Porto,Portugal,PT,University of Porto,Thematic Digital Libraries at the University of Porto: Metadata Integration over a Repository Infrastructure,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-642-04346-8_42,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,2,Marta,Azevedo,grid.5808.5,University of Porto,Porto,Portugal,PT,University of Porto,Thematic Digital Libraries at the University of Porto: Metadata Integration over a Repository Infrastructure,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
